Ad?,Company Name,Stars,Phone Number,Yelp URL,Company URL,Email,Street Address,City,State,ZIP,Contacted?
Natural,Epstein Robert MD Ophthalmology,N/A,(847) 827-3937,http://yelp.com/biz/eptein-robert-l-md-niles?osq=plastic+surgery,http://www.mercyhealthsystem.org,,8780 W Golf Rd Ste 304,Niles,IL,60714,
Natural,Peterson Urgent Care Center And OCM,2.5,(773) 508-9300,http://yelp.com/biz/peterson-urgent-care-center-and-ocm-chicago?osq=plastic+surgery,http://www.petersonsurgerycenter.com,,2320 W Peterson Ave,Chicago,IL,60659,Contacted
Natural,"Mark Banakis, DDS",N/A,(847) 882-9448,http://yelp.com/biz/mark-banakis-dds-schaumburg?osq=plastic+surgery,http://www.schaumburgoms.com,,650 E Higgins RdSte 2 N,Schaumburg,IL,60173,Contacted
Natural,Manus Northwestern Oral Health Center,2.5,(312) 274-3333,http://yelp.com/biz/manus-northwestern-oral-health-center-chicago-2?osq=plastic+surgery,http://www.manusdental.com,,676 N Michigan AveSte 3500,Chicago,IL,60611,
Natural,"Denise McNatt, MHS, PA-C",N/A,(847) 381-3000,http://yelp.com/biz/denise-mcnatt-mhs-pa-c-barrington-4?osq=plastic+surgery,http://mercyhealthsystem.orglocation/mercy-barrington-medical-center/,,500 W Hwy 22,Barrington,IL,60010,
Natural,"Dubravec Dominik, DDS, MMSc",N/A,(815) 464-3001,http://yelp.com/biz/dubravec-dominik-dds-mmsc-frankfort?osq=plastic+surgery,http://www.periodontalspecialty.com,,20635 Abbey Woods Ct NSte 203,Frankfort,IL,60423,
Natural,Delnor Hospital,2.5,(630) 208-3000,http://yelp.com/biz/delnor-hospital-geneva?osq=plastic+surgery,http://www.cadencehealth.org,,300 Randall Road,Geneva,IL,60134,
Natural,"Javed Bangash, MD",N/A,(847) 742-9698,http://yelp.com/biz/javed-bangash-md-elgin?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/javed-bangash-md/,,2050 Larkin Ave,Elgin,IL,60123,
Natural,Mercy Women___‰ä‹¢s Healthcare Center-Elgin,N/A,(847) 931-1813,http://yelp.com/biz/mercy-womens-healthcare-center-elgin-elgin-2?osq=plastic+surgery,http://www.mercyhealthsystem.orgbody.cfm?xyzpdqabc=0,,750 Fletcher Dr Ste 206,Elgin,IL,60123,
Natural,"Preeti Vemuri, MD",N/A,(815) 455-0850,http://yelp.com/biz/preeti-vemuri-md-crystal-lake?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/preeti-vemuri-md/,,390 E Congress Pkwy,Crystal Lake,IL,60014,
Ad,Bare Tattoo Removal,5,(872) 215-1746,http://www.yelp.com/biz/bare-tattoo-removal-chicago,http://www.baretattooremoval.com,,220 W Huron StreetSuite 2003,Chicago,IL,60654,Contacted
Natural,"Randy S Wittman, MD, FACOG",1,(815) 459-1212,http://yelp.com/biz/randy-s-wittman-md-facog-crystal-lake?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/randy-s-wittman-md-facog/,,750 E Terra Cotta AveSte B,Crystal Lake,IL,60014,
Natural,"Timothy Rusthoven, DPM",N/A,(815) 356-7494,http://yelp.com/biz/timothy-rusthoven-dpm-crystal-lake?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/timothy-rusthoven-dpm/,,415A E Congress Pkwy,Crystal Lake,IL,60014,
Natural,"Machelle Dopkins, AuD",N/A,(815) 356-2061,http://yelp.com/biz/machelle-dopkins-aud-crystal-lake?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/machelle-dopkins-aud/,,390 E Congress PkwySte M,Crystal Lake,IL,60014,
Natural,"Pam Smekrud, AuD",N/A,(815) 356-2061,http://yelp.com/biz/pam-smekrud-aud-crystal-lake?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/pam-smekrud-aud/,,390 E Congress PkwySte M,Crystal Lake,IL,60014,
Natural,"Zehra Hyderi, DPM, MS",N/A,(815) 344-4499,http://yelp.com/biz/zehra-hyderi-dpm-ms-mchenry?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/zehra-hyderi-dpm-ms/,,3922 Mercy Dr,McHenry,IL,60050,
Natural,"Sandhya R Karna, MD",N/A,(815) 344-4499,http://yelp.com/biz/sandhya-r-karna-md-mchenry?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/sandhya-r-karna-md/,,3922 Mercy Dr,McHenry,IL,60050,
Natural,"Michael J Petersen, DPM, FACFAOM",N/A,(815) 344-4499,http://yelp.com/biz/michael-j-petersen-dpm-facfaom-mchenry?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/michael-j-petersen-dpm-facfaom/,,3922 Mercy Dr,McHenry,IL,60050,
Natural,"Virginia Luces, MD, FAAP",N/A,(847) 742-9698,http://yelp.com/biz/virginia-luces-md-faap-elgin?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/virginia-luces-md/,,2050 Larkin AveSte 101,Elgin,IL,60123,
Ad,LasikPlus Vision Center,4,(877) 516-7587,http://www.yelp.com/biz/lasikplus-vision-center-chicago-2,http://www.lasikplus.comlocation/chicago-lasik-center?encSource=12149,,939 W North AveSte 220,Chicago,IL,60642,
Natural,"Jeffrey Kershaw, MD",N/A,(815) 337-7100,http://yelp.com/biz/jeffrey-kershaw-md-woodstock?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/jeffrey-kershaw-md/,,2000 Lake Ave,Woodstock,IL,60098,
Natural,Zaino Ricca MD OB/GYN,N/A,(815) 337-7100,http://yelp.com/biz/zaino-ricca-md-ob-gyn-woodstock-2?osq=plastic+surgery,http://mercyhealthsystem.orglocation/mercy-woodstock-medical-center/,,2000 Lake Ave,Woodstock,IL,60098,
Natural,"Emily Shen, MD",N/A,(815) 356-7494,http://yelp.com/biz/emily-shen-md-crystal-lake?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/emily-shen-md/,,415A E Congress Pkwy,Crystal Lake,IL,60014,
Natural,"Palecek Erin ,PA-C",N/A,(815) 356-7494,http://yelp.com/biz/palecek-erin-pa-c-crystal-lake?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/marko-f-krpan-do/,,415A E Congress Pkwy,Crystal Lake,IL,60014,
Natural,Dave Amarish DO,N/A,(815) 477-1555,http://yelp.com/biz/dave-amarish-do-crystal-lake-2?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/amarish-dave-do/,,350 E Congress Pkwy,Crystal Lake,IL,60014,
Natural,"Yvonne Karney, MD",N/A,(815) 477-1555,http://yelp.com/biz/yvonne-karney-md-crystal-lake?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/yvonne-karney-md/,,350 E Congress Pkwy,Crystal Lake,IL,60014,
Ad,Glencoe Pediatrics,4.5,(847) 242-0700,http://www.yelp.com/biz/glencoe-pediatrics-glencoe,http://www.glencoepediatrics.org,,659 Vernon Ave,Glencoe,IL,60022,
Natural,Rhee Jung M MD,N/A,(815) 363-2020,http://yelp.com/biz/rhee-jung-m-md-mchenry?osq=plastic+surgery,http://mercyhealthsystem.orglocation/mercy-center-for-corrective-eye-mchenry/,,5400 W Elm StSte 120,McHenry,IL,60050,
Natural,"Syed O Hassan, MD",N/A,(815) 344-4499,http://yelp.com/biz/syed-o-hassan-md-mchenry?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/syed-o-hassan-md/,,Mercy McHenry Medical Center3922 Mercy Dr,McHenry,IL,60050,
Ad,Advanced Urgent Care 24-HR,4.5,(708) 448-8913,http://www.yelp.com/biz/advanced-urgent-care-24-hr-orland-park,http://www.24advancedcare.com,,10 Orland Square DrSte A,Orland Park,IL,60462,
Natural,"Patrick Flanagan, CO, FAAOP",N/A,(815) 337-7100,http://yelp.com/biz/patrick-flanagan-co-faaop-woodstock?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/patrick-flanagan-co-faaop/,,2000 Lake Ave,Woodstock,IL,60098,
Natural,"My Linn Sawyer, MD",N/A,(815) 337-7100,http://yelp.com/biz/my-linn-sawyer-md-woodstock?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/my-linn-sawyer-md-mph/,,2000 Lake Ave,Woodstock,IL,60098,
Natural,"Tamparong Naomi, NP-C",N/A,(815) 337-7100,http://yelp.com/biz/tamparong-naomi-np-c-crystal-lake?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/naomi-tamparong-np-c/,,Mercy Woodstock Medical Center415A E Congress Pkwy,Crystal Lake,IL,60014,
Ad,AgeLess Medical,N/A,(219) 765-4720,http://www.yelp.com/biz/ageless-medical-schererville,http://indianaweightsolutions.com,,41 US Hwy 41,Schererville,IN,46375,
Natural,"Chester S Handelman, DMD",3.5,(312) 255-1933,http://yelp.com/biz/chester-s-handelman-dmd-chicago?osq=plastic+surgery,http://handelmanorthodontics.com,,737 N Michigan AveSte 1330,Chicago,IL,60611,
Natural,"Richard O Cook, MD",N/A,(815) 337-7100,http://yelp.com/biz/richard-o-cook-md-woodstock?osq=plastic+surgery,http://www.mercyhealthsystem.orgphysician/richard-o-cook-md/,,Mercy Health System2000 Lake Ave,Woodstock,IL,60098,
Natural,"Bibiano C. Ronquillo III, MD",N/A,(815) 337-7100,http://yelp.com/biz/bibiano-c-ronquillo-iii-md-woodstock?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/bibiano-c-ronquillo-iii-md/,,2000 Lake Ave,Woodstock,IL,60098,
Natural,Mercy Regional Eye Centers,N/A,(888) 983-7100,http://yelp.com/biz/mercy-regional-eye-centers-woodstock?osq=plastic+surgery,http://www.mercyeye.com,,2000 Lake Ave,Woodstock,IL,60098,
Natural,"Aisha Mirza, MD",N/A,(815) 337-7100,http://yelp.com/biz/aisha-mirza-md-woodstock?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/aisha-mirza-md/,,2000 Lake Ave,Woodstock,IL,60098,
Natural,"Favia Julie, MD",N/A,(815) 337-7100,http://yelp.com/biz/favia-julie-md-woodstock?osq=plastic+surgery,http://mercyhealthsystem.orgphysician/julie-r-favia-md/,,Mercy Health System Mercy Health System2000 Lake Ave,Woodstock,IL,60098,
Ad,"Richard Berger, MD",3.5,(312) 432-2343,http://www.yelp.com/biz/richard-berger-md-chicago,http://www.outpatienthipandknee.com,,1611 W Harrison StSuite 400,Chicago,IL,60612,
Ad,Chiro-Med Health & Wellness Center,5,(708) 403-2727,http://www.yelp.com/biz/chiro-med-health-and-wellness-center-orland-park,http://www.chiromedhealth.net,,9441 W 144th Pl,Orland Park,IL,60462,
Natural,Weiner Optical,3.5,(708) 848-4040,http://yelp.com/biz/weiner-optical-oak-park?osq=plastic+surgery,http://www.weineroptical.com,,1100 W Lake St,Oak Park,IL,60301,
Natural,North Elston Immediate & Primary Care,3,(773) 754-3500,http://yelp.com/biz/north-elston-immediate-and-primary-care-chicago?osq=plastic+surgery,http://northelstonimmediateandprimarycare.com,,4332 N Elston Ave,Chicago,IL,60641,
Natural,Carillon Family Dental,4,(815) 372-1160,http://yelp.com/biz/carillon-family-dental-romeoville?osq=plastic+surgery,http://www.carillondental.com,,450 N Weber Rd,Romeoville,IL,60446,
Natural,Heartland Blood Centers,3.5,(630) 892-7056,http://yelp.com/biz/heartland-blood-centers-aurora-2?osq=plastic+surgery,http://www.heartlandbc.org,,1200 N Highland Ave,Aurora,IL,60506,
Ad,Ravenswood Pediatrics,4,(872) 208-6257,http://www.yelp.com/biz/ravenswood-pediatrics-chicago,http://ravenswoodpediatrics.com,,1945 W Wilson AveOffice 6110,Chicago,IL,60640,
Natural,Midwest Center For Women___‰ä‹¢s Healthcare,2,(847) 741-7990,http://yelp.com/biz/midwest-center-for-womens-healthcare-elgin-2?osq=plastic+surgery,http://www.mcwhc.comlocations/office.aspx?OfficeId=26,,1435 N Randall RdSte 309,Elgin,IL,60123,
Natural,Lexington Health Care,1,(708) 425-1100,http://yelp.com/biz/lexington-health-care-chicago-ridge?osq=plastic+surgery,http://www.lexingtonhealth.com,,10300 SW Hwy,Chicago Ridge,IL,60415,
